K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med
440,4.6,0.259416777083,0.259416777083,0.259416777083,0.259416777083
440,5.9,0.259380096829,0.258697579101,0.258834082647,0.258697579101
440,5,0.259189421257,0.259189421257,0.259189421257,0.259189421257
440,5.3,0.258808587516,0.258486165007,0.258744103014,0.258808587516
440,5.2,0.258774368586,0.258611771036,0.258741849076,0.258774368586
440,5.5,0.258672882738,0.25839923136,0.258618152462,0.258672882738
440,5.1,0.258611771036,0.258541798788,0.258597776586,0.258611771036
440,5.6,0.258374442753,0.258374442753,0.258374442753,0.258374442753
440,5.7,0.258374442753,0.258374442753,0.258374442753,0.258374442753
440,5.4,0.258165629818,0.258165629818,0.258165629818,0.258165629818
200,5,0.257678010091,0.257281386996,0.257598685472,0.257678010091
440,2.5,0.257595132935,0.256900096355,0.257456125619,0.257595132935
560,1.1,0.257253715678,0.256311219083,0.256499718402,0.256311219083
440,2.5,0.256851332318,0.25675582887,0.25677492956,0.25675582887
560,1.1,0.256396810226,0.256311219083,0.256328337312,0.256311219083
200,4.5,0.254754856937,0.250359239267,0.253875733403,0.254754856937
600,1.1,0.24996393056,0.249523669262,0.249875878301,0.24996393056
600,1.1,0.24996393056,0.24996393056,0.24996393056,0.24996393056
600,1.1,0.249862680974,0.249719580081,0.24974820026,0.249719580081
520,1.1,0.249564815468,0.248821784602,0.249416209295,0.249564815468
520,1.1,0.249188889023,0.248865098248,0.248929856403,0.248865098248
440,2,0.248971229693,0.248505093408,0.248598320665,0.248505093408
440,2,0.248505093408,0.248342792255,0.248472633178,0.248505093408
500,1.1,0.247707964438,0.247429391316,0.247652249814,0.247707964438
500,1.1,0.247479778904,0.247330290455,0.247360188145,0.247330290455
480,1.1,0.245168397995,0.244555940727,0.24467843218,0.244555940727
480,1.1,0.244556659945,0.243944932779,0.244434314512,0.244556659945
440,1.5,0.240310589275,0.240194267257,0.240287324872,0.240310589275
440,1.5,0.24030200186,0.24030200186,0.24030200186,0.24030200186
600,2.5,0.239261338652,0.239261338652,0.239261338652,0.239261338652
500,2.5,0.235196192794,0.235181575203,0.235193269276,0.235196192794
400,10,0.233008023313,0.231645844143,0.231918279977,0.231645844143
400,8.5,0.232896986356,0.218138626972,0.221090298849,0.218138626972
400,9.5,0.232156991453,0.231212644193,0.231968122001,0.232156991453
400,8,0.231794125744,0.228094883235,0.231054277242,0.231794125744
400,9,0.231594900445,0.22478950576,0.230233821508,0.231594900445
400,7.6,0.231483515562,0.228516519367,0.230890116323,0.231483515562
400,7.5,0.230174603781,0.228195514683,0.228591332503,0.228195514683
400,4,0.229555439011,0.228547899866,0.229353931182,0.229555439011
400,4,0.228733679472,0.228547899866,0.228696523551,0.228733679472
400,3.5,0.228477410621,0.227466818685,0.228275292234,0.228477410621
400,7.8,0.228394229138,0.216540420846,0.218911182504,0.216540420846
400,7.4,0.227709007251,0.22703350373,0.227573906547,0.227709007251
400,7,0.227437338489,0.224913459198,0.225418235056,0.224913459198
400,3.5,0.227117514183,0.227021906188,0.227041027787,0.227021906188
400,3,0.226917765654,0.226063615477,0.226234445512,0.226063615477
400,5.2,0.226504085385,0.223870867785,0.225977441865,0.226504085385
400,3,0.226110033372,0.225891336692,0.225935076028,0.225891336692
400,5.3,0.226104224623,0.223890852088,0.225661550116,0.226104224623
400,5.5,0.226020239243,0.223666397255,0.224137165653,0.223666397255
400,4.5,0.225713137663,0.222351429474,0.223023771112,0.222351429474
400,4.2,0.224474470341,0.223131810795,0.223400342705,0.223131810795
400,2.5,0.224462217704,0.223627919977,0.223794779522,0.223627919977
400,2.5,0.224457461215,0.223564442599,0.223743046322,0.223564442599
400,4.4,0.224343882073,0.222777009096,0.223090383691,0.222777009096
400,5,0.224205186337,0.223561765496,0.223690449664,0.223561765496
150,5.5,0.224033639233,0.2223695193,0.222702343287,0.2223695193
400,5.1,0.224020999882,0.223712407864,0.223774126268,0.223712407864
400,2.5,0.223863160682,0.223161932185,0.223722914983,0.223863160682
400,5.6,0.223821658691,0.223716770761,0.223737748347,0.223716770761
400,4.9,0.223769144478,0.223045592039,0.223190302527,0.223045592039
400,5.9,0.223767234283,0.223251860045,0.223664159435,0.223767234283
400,5.4,0.223582367521,0.223573273429,0.223580548703,0.223582367521
400,4.8,0.223045592039,0.223045592039,0.223045592039,0.223045592039
400,5.7,0.223016483622,0.222167509659,0.222846688829,0.223016483622
400,4.6,0.223005893896,0.222717508448,0.222948216806,0.223005893896
400,4.7,0.222982127308,0.222702903624,0.222758748361,0.222702903624
150,5,0.222381542707,0.222149195964,0.222195665313,0.222149195964
150,4.5,0.221634452295,0.221634452295,0.221634452295,0.221634452295
440,1.1,0.221060271238,0.220839025905,0.221016022171,0.221060271238
440,1.1,0.220951369061,0.220839025905,0.22092890043,0.220951369061
440,1.1,0.220839025905,0.220806522529,0.22083252523,0.220839025905
380,9,0.220465273438,0.219772043764,0.220326627504,0.220465273438
380,10,0.219761972292,0.218367427162,0.219483063266,0.219761972292
380,7.6,0.219547151064,0.219337532924,0.219379456552,0.219337532924
380,7,0.219535783234,0.21784565066,0.219197756719,0.219535783234
380,8.5,0.219400332442,0.21779931252,0.218119516505,0.21779931252
380,7.8,0.219393715881,0.217971465895,0.218255915892,0.217971465895
380,8,0.219393715881,0.217971465895,0.219109265883,0.219393715881
380,9.5,0.219324128671,0.219324128671,0.219324128671,0.219324128671
380,7.5,0.219323940533,0.217901862626,0.219039524951,0.219323940533
380,5.9,0.219051030588,0.218482634369,0.218937351344,0.219051030588
380,5.7,0.219001926896,0.218486115641,0.218589277892,0.218486115641
400,2,0.218936178631,0.20879029758,0.21081947379,0.20879029758
380,5.4,0.218696220412,0.218696220412,0.218696220412,0.218696220412
380,5.6,0.218657047563,0.218577550106,0.218593449598,0.218577550106
380,4.7,0.218656951558,0.218305397371,0.218586640721,0.218656951558
380,5.1,0.218582331245,0.218251524663,0.218317685979,0.218251524663
380,4.9,0.21856354245,0.218212046816,0.218493243323,0.21856354245
380,5.5,0.218465691357,0.218348162061,0.21837166792,0.218348162061
380,5.2,0.218464484074,0.218464484074,0.218464484074,0.218464484074
380,5.3,0.218464484074,0.218464484074,0.218464484074,0.218464484074
380,4.8,0.218348842677,0.218005460813,0.218280166304,0.218348842677
380,4.6,0.218305397371,0.218305397371,0.218305397371,0.218305397371
380,4.5,0.218178076115,0.218156555225,0.218160859403,0.218156555225
380,5,0.218152207901,0.218152207901,0.218152207901,0.218152207901
380,7.4,0.217915330221,0.217256765065,0.217388478096,0.217256765065
380,4.2,0.216009371941,0.215532995533,0.215628270815,0.215532995533
380,4,0.215887808124,0.21484366712,0.215052495321,0.21484366712
380,4,0.215733026908,0.214596080244,0.215505637575,0.215733026908
380,4.4,0.215682837144,0.215378798758,0.215439606435,0.215378798758
380,3.5,0.213351207032,0.212843044953,0.213249574616,0.213351207032
380,3.5,0.212663923599,0.21261869309,0.212627739192,0.21261869309
400,2,0.209251857532,0.20879029758,0.208882609571,0.20879029758
400,1.5,0.206850094275,0.20668825918,0.206720626199,0.20668825918
400,1.5,0.20668825918,0.206529777153,0.206656562775,0.20668825918
400,1.1,0.198967272249,0.19894310496,0.198962438791,0.198967272249
400,1.1,0.19894310496,0.198746001732,0.198903684314,0.19894310496
380,2.5,0.196495680573,0.19513791082,0.19540946477,0.19513791082
380,3,0.196176586535,0.196049536339,0.196151176496,0.196176586535
380,2,0.19600626818,0.19392616038,0.19434218194,0.19392616038
380,2.5,0.195849944374,0.19557808194,0.195795571887,0.195849944374
380,3,0.19535165732,0.195347436945,0.195350813245,0.19535165732
380,2,0.19479750629,0.193830977535,0.194604200539,0.19479750629
380,1.5,0.192164911285,0.192044988554,0.1920689731,0.192044988554
380,1.5,0.192044988554,0.192044988554,0.192044988554,0.192044988554
300,2.5,0.187291998628,0.187079188509,0.187121750533,0.187079188509
360,7.8,0.186527259085,0.184914014212,0.18620461011,0.186527259085
360,10,0.186386585719,0.186236257337,0.186266323014,0.186236257337
360,9.5,0.186236257337,0.185116313066,0.18534030192,0.185116313066
360,7,0.186188647484,0.184964316925,0.185943781372,0.186188647484
360,8,0.186136160695,0.185530529708,0.185651655906,0.185530529708
360,7.4,0.186116045223,0.185449753405,0.18598278686,0.186116045223
360,7.6,0.185814098471,0.184914014212,0.185094031063,0.184914014212
360,5.4,0.185736479588,0.185430545924,0.185491732657,0.185430545924
360,5.5,0.185736479588,0.185530409258,0.185695265522,0.185736479588
360,5.7,0.185736479588,0.185736479588,0.185736479588,0.185736479588
360,5.9,0.185713077476,0.185530409258,0.185676543832,0.185713077476
360,9,0.185710835289,0.185399995066,0.185648667245,0.185710835289
360,5.6,0.185530409258,0.185530409258,0.185530409258,0.185530409258
360,5.2,0.185430545924,0.185430545924,0.185430545924,0.185430545924
360,5.3,0.185430545924,0.185430545924,0.185430545924,0.185430545924
360,8.5,0.185427292515,0.185116313066,0.185178508956,0.185116313066
360,7.5,0.185219670831,0.184914014212,0.185158539507,0.185219670831
360,5,0.184895234844,0.184895234844,0.184895234844,0.184895234844
360,5.1,0.184895234844,0.184895234844,0.184895234844,0.184895234844
360,4.9,0.184755352346,0.184605730532,0.184725427983,0.184755352346
360,3,0.184725389308,0.183983116532,0.184576934753,0.184725389308
360,3,0.184725389308,0.184364470584,0.184653205563,0.184725389308
360,3.5,0.18455076386,0.183604167957,0.183793487137,0.183604167957
360,4.8,0.18445289557,0.18445289557,0.18445289557,0.18445289557
360,4.7,0.184292547897,0.184292547897,0.184292547897,0.184292547897
360,4,0.184254696755,0.184085145468,0.184220786497,0.184254696755
360,4,0.184254696755,0.184246094801,0.184252976364,0.184254696755
360,4.4,0.18418074493,0.18418074493,0.18418074493,0.18418074493
360,4.2,0.184060124679,0.183987464698,0.184045592683,0.184060124679
360,4.6,0.184047793643,0.184035699816,0.184038118582,0.184035699816
360,4.5,0.184032988548,0.184032988548,0.184032988548,0.184032988548
360,3.5,0.183619147976,0.183619147976,0.183619147976,0.183619147976
360,2.5,0.179992457309,0.1797430919,0.179792964982,0.1797430919
360,2.5,0.179812933584,0.179733760023,0.179797098871,0.179812933584
360,2,0.178936735009,0.178444372436,0.178838262494,0.178936735009
360,2,0.177875057752,0.177843666689,0.177849944902,0.177843666689
360,1.5,0.174053750395,0.172826520576,0.173808304431,0.174053750395
360,1.5,0.172826520576,0.172722752607,0.172743506201,0.172722752607
380,1.1,0.170963156729,0.170963156729,0.170963156729,0.170963156729
380,1.1,0.170963156729,0.170963156729,0.170963156729,0.170963156729
200,2.5,0.170199702267,0.16969957286,0.170099676386,0.170199702267
250,2.5,0.167732245714,0.167732245714,0.167732245714,0.167732245714
360,1.1,0.167714832313,0.167393720132,0.167650609877,0.167714832313
360,1.1,0.167714832313,0.167128173824,0.167597500615,0.167714832313
340,5.1,0.166990526708,0.165758745672,0.166005101879,0.165758745672
340,7,0.166197141913,0.165706043803,0.166098922291,0.166197141913
340,5.4,0.166170817767,0.165426235395,0.165575151869,0.165426235395
340,4.9,0.166167706428,0.166061572562,0.166082799335,0.166061572562
340,5.7,0.166027957418,0.166027957418,0.166027957418,0.166027957418
340,5.9,0.166027957418,0.166027957418,0.166027957418,0.166027957418
340,3,0.16596607919,0.16523993568,0.165820850488,0.16596607919
340,4.4,0.165887823564,0.16586147032,0.165882552915,0.165887823564
340,4.2,0.165870444007,0.165766760468,0.165787497176,0.165766760468
340,5.2,0.165847674906,0.165847674906,0.165847674906,0.165847674906
340,4.8,0.165839756642,0.165742773271,0.165762169945,0.165742773271
340,4.5,0.165762126083,0.165599353773,0.165631908235,0.165599353773
340,5,0.165758745672,0.165329581287,0.165415414164,0.165329581287
80,4.5,0.165707283334,0.162436521434,0.165053130954,0.165707283334
340,4,0.165700956748,0.16555591561,0.165584923838,0.16555591561
340,4,0.165700956748,0.165700956748,0.165700956748,0.165700956748
340,7.5,0.165632989416,0.164618789827,0.165430149498,0.165632989416
80,5,0.165521696864,0.162637848567,0.164944927205,0.165521696864
340,5.3,0.165508424467,0.165283344569,0.165463408487,0.165508424467
340,4.7,0.165459434118,0.16522453257,0.16527151288,0.16522453257
340,4.6,0.165413294037,0.165413294037,0.165413294037,0.165413294037
340,5.6,0.165384849314,0.164642241654,0.164790763186,0.164642241654
80,5.5,0.165257255553,0.16390927081,0.164178867759,0.16390927081
340,3,0.16523993568,0.164935705982,0.16517908974,0.16523993568
340,8,0.164717455813,0.164332283853,0.164640421421,0.164717455813
340,5.5,0.164683588159,0.164592562998,0.16461076803,0.164592562998
