K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
9000,1499,0.486791105484,0.486791105484,0.486791105484,0.486791105484,1508133209.90179,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,1999,0.486756213401,0.486756213401,0.486756213401,0.486756213401,1508126281.1398,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,99,0.486735501957,0.486735501957,0.486735501957,0.486735501957,1508147043.5804,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,1999,0.486711442619,0.486711442619,0.486711442619,0.486711442619,1508126029.20414,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,99,0.486626635586,0.486626635586,0.486626635586,0.486626635586,1508146298.5622,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,99,0.48633534963,0.47320725186,0.483709730076,0.48633534963,1508146554.97865,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,299,0.485891362477,0.481673539005,0.482517103699,0.481673539005,1508197558.04261,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,1999,0.485825545968,0.485825545968,0.485825545968,0.485825545968,1508128733.26889,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,2999,0.48534766464,0.48534766464,0.48534766464,0.48534766464,1508129065.65406,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,2999,0.485283690056,0.48525390092,0.485259858747,0.48525390092,1508128429.55919,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,1999,0.484638570702,0.484638570702,0.484638570702,0.484638570702,1508129263.20218,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,3999,0.483902148229,0.483902148229,0.483902148229,0.483902148229,1508123826.82181,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,1499,0.483719927447,0.483719927447,0.483719927447,0.483719927447,1508130015.35481,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,99,0.483544362225,0.483544362225,0.483544362225,0.483544362225,1508200117.74048,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,299,0.483482279178,0.483482279178,0.483482279178,0.483482279178,1508197395.21618,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,3999,0.483390552134,0.482846857954,0.48295559679,0.482846857954,1508123427.29842,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,49,0.483227725451,0.483227725451,0.483227725451,0.483227725451,1508202807.87791,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,2999,0.48321318817,0.48321318817,0.48321318817,0.48321318817,1508128175.24339,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,499,0.481936736698,0.481936736698,0.481936736698,0.481936736698,1508140487.73578,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,499,0.481877180158,0.481877180158,0.481877180158,0.481877180158,1508140855.37142,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,499,0.481764218665,0.481764218665,0.481764218665,0.481764218665,1508139066.57804,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,999,0.48174998177,0.48174998177,0.48174998177,0.48174998177,1508134727.22637,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,499,0.481551448506,0.481551448506,0.481551448506,0.481551448506,1508140503.68411,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,499,0.481490518709,0.481490518709,0.481490518709,0.481490518709,1508139725.21216,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,499,0.481407043146,0.481407043146,0.481407043146,0.481407043146,1508138383.73752,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,2999,0.48127987692,0.48127987692,0.48127987692,0.48127987692,1508126942.76417,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,499,0.480680070747,0.480680070747,0.480680070747,0.480680070747,1508137975.03603,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,2999,0.480357187385,0.480357187385,0.480357187385,0.480357187385,1508126934.60055,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,1499,0.480169239223,0.480169239223,0.480169239223,0.480169239223,1508129842.11431,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,499,0.479844695339,0.479844695339,0.479844695339,0.479844695339,1508137794.85936,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,99,0.479176757197,0.479173157946,0.479173877796,0.479173157946,1508145477.60245,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,499,0.478966525279,0.478966525279,0.478966525279,0.478966525279,1508137568.33456,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,99,0.478316735361,0.478316735361,0.478316735361,0.478316735361,1508199941.27024,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,2999,0.477280209526,0.477280209526,0.477280209526,0.477280209526,1508125802.52151,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,299,0.475923209845,0.475923209845,0.475923209845,0.475923209845,1508197087.4345,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,3999,0.475791934699,0.47563364694,0.475665304492,0.47563364694,1508123254.48864,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,1999,0.475290458988,0.475290458988,0.475290458988,0.475290458988,1508125100.39508,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,499,0.474994916383,0.470944843002,0.471754857678,0.470944843002,1508195360.48387,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,49,0.474221298569,0.474221298569,0.474221298569,0.474221298569,1508202909.94902,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,499,0.473933062328,0.473933062328,0.473933062328,0.473933062328,1508195537.82755,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,499,0.471079922468,0.471079922468,0.471079922468,0.471079922468,1508194857.12712,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,99,0.469201227122,0.469201227122,0.469201227122,0.469201227122,1508199463.10445,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,299,0.469124285461,0.463852879304,0.468070004229,0.469124285461,1508197070.30385,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,3999,0.468476649419,0.468476649419,0.468476649419,0.468476649419,1508121765.99012,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,49,0.466660628713,0.457312983698,0.459182512701,0.457312983698,1508153527.43938,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,49,0.466319088921,0.466319088921,0.466319088921,0.466319088921,1508150256.47485,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,49,0.465925911122,0.465925911122,0.465925911122,0.465925911122,1508150461.41472,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,49,0.465665643658,0.465665643658,0.465665643658,0.465665643658,1508150056.786,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,49,0.463452846329,0.463414119827,0.463445101028,0.463452846329,1508150868.39605,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,499,0.462980847949,0.462811317051,0.462946941769,0.462980847949,1508195228.15877,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,49,0.462821441643,0.462821441643,0.462821441643,0.462821441643,1508202839.94385,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,49,0.462539656183,0.462539656183,0.462539656183,0.462539656183,1508151189.41172,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,49,0.461814998162,0.461814998162,0.461814998162,0.461814998162,1508151653.98235,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,499,0.461059379038,0.461059379038,0.461059379038,0.461059379038,1508195291.95458,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,4999,0.459488667248,0.459488667248,0.459488667248,0.459488667248,1508124064.74344,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,49,0.457682039316,0.457682039316,0.457682039316,0.457682039316,1508152244.35267,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,49,0.457421074537,0.457421074537,0.457421074537,0.457421074537,1508152533.76835,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,49,0.457319484486,0.457319484486,0.457319484486,0.457319484486,1508153892.10934,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,999,0.456561027583,0.456410303306,0.456530882728,0.456561027583,1508136344.19842,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,2999,0.456058966422,0.456056917848,0.456057327562,0.456056917848,1508125555.43424,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,499,0.454607028408,0.45114493596,0.453914609919,0.454607028408,1508194276.49635,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
50,49,0.454077200439,0.454077200439,0.454077200439,0.454077200439,1508149609.63915,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,999,0.453549043729,0.449912487858,0.450639799032,0.449912487858,1508192889.86427,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,999,0.453447137815,0.449833722677,0.450556405705,0.449833722677,1508193154.13433,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
100,49,0.453071946687,0.453071946687,0.453071946687,0.453071946687,1508149606.87464,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,49,0.449427697885,0.449427697885,0.449427697885,0.449427697885,1508202361.84408,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,3999,0.448763100242,0.448587577814,0.448727995756,0.448763100242,1508121461.07837,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,999,0.447708710319,0.447708710319,0.447708710319,0.447708710319,1508192256.62898,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
500,49,0.443320385081,0.443320385081,0.443320385081,0.443320385081,1508149828.18376,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,999,0.442828742628,0.439814568914,0.442225907885,0.442828742628,1508192593.03176,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,4999,0.440542662932,0.440503169201,0.440534764186,0.440542662932,1508123650.69079,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,1499,0.439779571564,0.439779571564,0.439779571564,0.439779571564,1508190881.89343,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,49,0.438927060861,0.438927060861,0.438927060861,0.438927060861,1508202543.6859,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,1499,0.438739658469,0.43872835649,0.438730616885,0.43872835649,1508191171.42687,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,1999,0.436854679875,0.436854679875,0.436854679875,0.436854679875,1508187831.204,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,999,0.435910601588,0.435905966597,0.43590967459,0.435910601588,1508192586.8618,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,299,0.435840284369,0.435840284369,0.435840284369,0.435840284369,1508197251.98473,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1499,0.435802375231,0.435665626785,0.435692976475,0.435665626785,1508190866.35538,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,299,0.433490683769,0.433490683769,0.433490683769,0.433490683769,1508196944.56214,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,4999,0.433346336962,0.433346336962,0.433346336962,0.433346336962,1508122868.73783,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,1499,0.431712433591,0.431712433591,0.431712433591,0.431712433591,1508190259.89321,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,499,0.431199287475,0.431199287475,0.431199287475,0.431199287475,1508194477.77524,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,1999,0.430128246305,0.430128246305,0.430128246305,0.430128246305,1508187271.2817,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,1999,0.426740659924,0.426436338035,0.426679795546,0.426740659924,1508187914.25168,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,49,0.424853387157,0.424853387157,0.424853387157,0.424853387157,1508202074.83294,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,99,0.424475661564,0.424475661564,0.424475661564,0.424475661564,1508199763.29643,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,4999,0.422143405054,0.422047941793,0.422067034445,0.422047941793,1508122001.41642,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,499,0.420784087323,0.420784087323,0.420784087323,0.420784087323,1508194709.6817,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,49,0.420023252775,0.420023252775,0.420023252775,0.420023252775,1508201675.83886,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,99,0.417382782439,0.417382782439,0.417382782439,0.417382782439,1508199764.71122,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,2999,0.416974820321,0.416974820321,0.416974820321,0.416974820321,1508187102.67761,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,299,0.416456488608,0.416456488608,0.416456488608,0.416456488608,1508196529.4445,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,3999,0.414964103138,0.414829909442,0.414856748181,0.414829909442,1508154339.82697,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,99,0.414484575163,0.414484575163,0.414484575163,0.414484575163,1508198992.21641,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,4999,0.414390622043,0.414390051083,0.414390165275,0.414390051083,1508153503.56259,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,3999,0.41246577904,0.412378741246,0.412396148805,0.412378741246,1508153246.75048,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,2999,0.412107197932,0.412107197932,0.412107197932,0.412107197932,1508161217.55071,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,2999,0.41141795668,0.41141795668,0.41141795668,0.41141795668,1508159527.55126,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,2999,0.410514308239,0.410464800406,0.410474701972,0.410464800406,1508160857.38837,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,1999,0.410510660076,0.410261671614,0.410311469306,0.410261671614,1508160946.60409,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,2999,0.41044546066,0.410271854483,0.410410739425,0.41044546066,1508160742.34306,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,999,0.410429144549,0.410429144549,0.410429144549,0.410429144549,1508192879.52956,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,999,0.410252115349,0.410127262344,0.410227144748,0.410252115349,1508171059.41986,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,1499,0.409876726733,0.409770965002,0.409792117348,0.409770965002,1508166628.28052,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,1499,0.409613945962,0.409585893692,0.409608335508,0.409613945962,1508165871.14324,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,1499,0.409576698018,0.409446109288,0.409550580272,0.409576698018,1508165708.10018,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,999,0.409278794889,0.409233871969,0.409269810305,0.409278794889,1508171232.77978,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,1999,0.409090327188,0.408897265641,0.408935877951,0.408897265641,1508162101.19412,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,499,0.409019801196,0.408988502648,0.408994762358,0.408988502648,1508176841.7047,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,499,0.408984935999,0.408984935999,0.408984935999,0.408984935999,1508194266.90967,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,3999,0.408925424503,0.408921426274,0.40892222592,0.408921426274,1508154589.56755,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,2999,0.408832473638,0.408702771955,0.408728712291,0.408702771955,1508159780.37255,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,1999,0.408671091805,0.408671091805,0.408671091805,0.408671091805,1508161589.60109,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,999,0.407864679198,0.407864679198,0.407864679198,0.407864679198,1508192061.94017,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,299,0.407581863608,0.407581863608,0.407581863608,0.407581863608,1508181724.46669,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,3999,0.407573391489,0.407543786701,0.407567470531,0.407573391489,1508154820.72893,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,999,0.40705636876,0.40705636876,0.40705636876,0.40705636876,1508170458.64441,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,4999,0.407055823309,0.406973599274,0.406990044081,0.406973599274,1508153880.56926,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,3999,0.406960561721,0.406960561721,0.406960561721,0.406960561721,1508120640.91223,25010,1,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,299,0.406295904786,0.406295904786,0.406295904786,0.406295904786,1508196849.01695,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,4999,0.406234268329,0.406175383319,0.406222491327,0.406234268329,1508153893.01279,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,999,0.406107952497,0.406107952497,0.406107952497,0.406107952497,1508193190.57364,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,499,0.406071612151,0.405938952011,0.406045080123,0.406071612151,1508176312.70904,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,1999,0.40593938245,0.40593938245,0.40593938245,0.40593938245,1508188116.17708,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,99,0.405890716797,0.405890716797,0.405890716797,0.405890716797,1508199342.14681,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,499,0.404232844531,0.404168366779,0.404181262329,0.404168366779,1508175900.55258,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1999,0.403969250643,0.403955324017,0.403958109343,0.403955324017,1508161032.90306,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,2999,0.403129869985,0.400933673897,0.401372913115,0.400933673897,1508187425.95281,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,49,0.402985920611,0.402985920611,0.402985920611,0.402985920611,1508202156.15176,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1499,0.402163777758,0.401918552464,0.401967597523,0.401918552464,1508165054.05425,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,999,0.401973106935,0.401973106935,0.401973106935,0.401973106935,1508192590.55562,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1999,0.400918359966,0.40087821636,0.400910331245,0.400918359966,1508189039.21218,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,4999,0.400558795186,0.400520090795,0.400551054308,0.400558795186,1508151874.22824,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,299,0.400459117002,0.400308456201,0.400428984842,0.400459117002,1508181545.81078,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,999,0.400161851579,0.400161851579,0.400161851579,0.400161851579,1508171470.90311,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,1499,0.399662958969,0.399662958969,0.399662958969,0.399662958969,1508190186.69117,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1000,99,0.399366394156,0.399366394156,0.399366394156,0.399366394156,1508198828.08618,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
1500,999,0.398472650833,0.398472650833,0.398472650833,0.398472650833,1508191906.70404,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,1499,0.398045448356,0.398045448356,0.398045448356,0.398045448356,1508190783.71592,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,3999,0.397915676492,0.397912946446,0.397913492455,0.397912946446,1508154066.04698,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,499,0.397417993376,0.397048284631,0.39712222638,0.397048284631,1508176308.81458,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,3999,0.396537821424,0.396537821424,0.396537821424,0.396537821424,1508152663.91324,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
2000,1999,0.39466456806,0.39466456806,0.39466456806,0.39466456806,1508160034.94054,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
